1FA6P8JZ2L5551500;GT350®;Sent to Plant;N4;85E;Foss Motor Co., Inc.;502 East Pancake Liberal, KS 67901;2020-02-19;;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.97Q.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5551501;GT350®;Passing;N4;85E;Canby Ford Inc;24315 South Highway 99 East Canby, OR 97013;2019-10-02;2020-06-12;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5551502;GT350®;Sent to Plant;L6;85L;Tower Motor Company;505 South Broadway Coos Bay, OR 97420;2020-02-10;;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5551503;GT350®;Sent to Plant;JS;85K;Lithia Ford of Roseburg;1650 NE Stephens Roseburg, OR 97470;2020-02-20;;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5551504;GT350®;Sent to Plant;JS;85K;Pingrey Ford;102 W Naches Selah, WA 98942;2020-02-07;;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5551505;GT350®;Sent to Plant;PQ;85K;Sunnyside Motor Co., Inc.;944 South Main Street Holden, MA 01520;2020-02-03;;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5551506;GT350®;Shipped RAIL;G1;SLB;Place Motor, Inc.;19 Thompson Road, Rt 193 Webster, MA 01570;2019-07-17;2020-07-06;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5551507;GT350®;Final Delivered;N4;85E;Ace Motor Sales, Inc.;487 Mantua Avenue Woodbury, NJ 08096;2020-02-19;2020-06-08;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.19B.50B.ANT.457.97Q.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5551508;GT350®;Received;JS;SLB;Fairway Ford Inc;444 Highway 117 Bypass South Burgaw, NC 28425;2019-10-21;2020-06-19;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5551509;GT350R;Scheduled to Day;N4;85E;Mullinax Ford Lincoln;7311 Airport Blvd. Mobile, AL 36608;2020-02-01;;SLB.RWD.99Z.90L.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.97Q.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
