1FA6P8JZ0L5550801;GT350®;Final Delivered;J7;85K;Mike Willis Ford;930 Beglis Parkway Sulphur, LA 70663;2019-11-08;2020-02-13;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5550803;GT350®;Final Delivered;FM;85L;Hixson Autoplex;2506 MacArthur Drive Alexandria, LA 71301;2019-11-07;2020-02-20;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5550806;GT350®;Final Delivered;FM;85L;Smith Ford, Inc.;908 East Oak Conway, AR 72032;2019-11-08;2020-02-07;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5550807;GT350®;Final Delivered;E7;85L;Cavenaugh Ford Lincoln, LLC;2000 East Highland Dr. Jonesboro, AR 72401;2019-11-13;2020-02-11;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5550813;GT350®;Final Delivered;F9;85K;Gilbert Ford;3175  Highway 441 South Okeechobee, FL 34974;2019-11-12;2020-02-13;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550814;GT350®;Final Delivered;G1;85L;Advantage Ford of Stuart;4000 SE Federal Highway Stuart, FL 34997;2019-11-11;2020-02-12;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5550816;GT350®;Final Delivered;FM;SLB;Ourisman Ford of Alexandria;6129 Richmond Highway Alexandria, VA 22303;2019-11-15;2020-02-04;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5550817;GT350®;Final Delivered;YZ;85M;Len Stoler Ford, Inc.;11275 Reisterstown Owings Mills, MD 21117;2019-10-19;2020-02-12;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5550818;GT350®;Final Delivered;F9;85K;Upper Marlboro Ford;5701 Crain Highway Upper Marlboro, MD 20772;2019-08-09;2020-02-04;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5550822;GT350®;Final Delivered;J7;85K;Prince Frederick Ford, Inc.;Routes 4  and 231 Prince Frederick, MD 20678;2019-10-05;2020-02-07;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5550823;GT350®;Final Delivered;J7;85K;Malloy Ford;2070 Seminole Trail Charlottesville, VA 22901;2019-08-28;2020-02-11;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5550824;GT350®;Final Delivered;CA;SLB;Weimer Ford, Inc.;1191 US Route 220 North Moorefield, WV 26836;2019-10-30;2020-02-21;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5550825;GT350®;Final Delivered;JS;85K;Safford Ford of Salisbury;1902 North Salisbury Blvd. Salisbury, MD 21801;2019-10-05;2020-02-18;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5550826;GT350®;Final Delivered;J7;85K;Van Drunen Ford Co;3233 West 183rd St Homewood, IL 60430;2019-11-07;2020-02-05;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550828;GT350®;Final Delivered;FM;85L;Fieldhouse Ford Sales, Inc.;1400 S Halleck St Demotte, IN 46310;2019-09-26;2020-02-11;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5550830;GT350®;Final Delivered;E7;85K;Kocourek Ford;2727 North 20th Ave. Wausau, WI 54401;2019-11-06;2020-02-10;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550831;GT350®;Final Delivered;G1;SLB;Langlade Ford;2530 Neva Rd Antigo, WI 54409;2019-11-22;2020-02-11;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5550833;GT350®;Final Delivered;YZ;85K;Reynolds Motor Company;1900 Avenue of the Cities East Moline, IL 61244;2019-07-02;2020-02-18;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5550834;GT350®;Final Delivered;F9;85K;The Motor Company;W1680 Highway 41 Marinette, WI 54143;2019-08-01;2020-02-17;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5550835;GT350®;Final Delivered;G1;SLB;Green Ford;2211 W Pioneer Parkway Peoria, IL 61615;2019-11-08;2020-02-26;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5550836;GT350®;Final Delivered;FM;85K;Huntley Ford;13900 Auto Mall Drive Huntley, IL 60142;2019-11-04;2020-02-18;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5550838;GT350®;Final Delivered;YZ;85M;Rod Baker Ford Sls Inc;16101 S. Lincoln Highway Plainfield, IL 60586;2019-11-11;2020-02-19;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
