1FA6P8JZ2L5552100;GT350®;Delivered;FM;85K;Clintonville Motors, Inc.;650 South Main Street Clintonville, WI 54929;2020-05-21;2020-09-22;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5552101;GT350®;Cancelled;N4;85E;Griffin Ford Lincoln Fort Atkinson, Inc.;1642 Janesville Ave Fort Atkinson, WI 53538;2020-07-17;;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5552102;GT350®;Delivered;N4;85E;Bosak Ford;244 Melton Road Chesterton, IN 46304;2020-07-01;2020-09-18;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.97Q.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5552103;GT350®;Delivered;G1;SLB;D'Orazio Ford;1135 South Water Street Wilmington, IL 60481;2020-06-29;2020-09-25;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5552104;GT350®;Delivered;N4;85E;Fillback Ford, Inc.;2410 Highway 14 East Richland Center, WI 53581;2020-03-17;2020-09-15;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5552105;GT350®;Delivered;D4;85K;Monticello Ford Inc;209 State Highway 69 Monticello, WI 53570;2020-07-15;2020-09-25;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5552106;GT350®;Cancelled;L6;85L;Greenway Motors;300 Bedford Road Morris, IL 60450;2020-05-09;;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5552107;GT350®;In Transit;L6;SLB;Klein Ford, Inc.;946 E. Main Street Winneconne, WI 54986;2020-07-17;2020-10-07;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5552108;GT350®;Delivered;N4;85E;Big Valley Ford, Inc.;Highway M-28 Ewen, MI 49925;2020-07-17;2020-09-23;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5552109;GT350®;Delivered;D4;85K;Sarchione Ford of Alliance;2480 West State Street Alliance, OH 44601;2020-03-11;2020-09-24;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5552110;GT350®;Delivered;FM;85L;Airport Ford;8001 Burlntn Pke Florence, KY 41042;2020-06-04;2020-09-16;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5552111;GT350®;Delivered;N4;85E;Hubler Ford Franklin;2140 N. Morton Franklin, IN 46131;2020-06-03;2020-09-26;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5552112;GT350®;Delivered;N4;85E;Larkin Greenewood Ford;2350 Park Road Connersville, IN 47331;2020-07-16;2020-09-24;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5552113;GT350®;Delivered;FM;85L;AutoFarm Ford;221 Mall Rd. Logansport, IN 46947;2020-07-16;2020-09-26;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5552114;GT350®;Delivered;J7;SLB;Knox Ford;461 South Dixie Highway Radcliff, KY 40160;2020-07-20;2020-10-09;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5552115;GT350®;Delivered;FM;85L;Gateway Ford;1055 W. Andrew Johnson Highway Greeneville, TN 37745;2020-07-16;2020-09-21;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5552116;GT350®;Delivered;N4;85E;Stephens Auto Center;104 Stephens Drive Danville, WV 25053;2020-07-16;2020-09-23;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.97Q.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5552117;GT350®;Delivered;J7;85M;James Hodge Ford Idabel;1711 E Washington Idabel, OK 74745;2020-07-16;2020-10-01;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5552118;GT350®;Delivered;J7;SLB;Hermann Ford;614 S Market Street Hermann, MO 65041;2020-07-13;2020-10-08;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5552119;GT350®;Delivered;N4;85E;Mike Carpino Ford Pittsburg, Inc.;1097 S. 69 Hwy Pittsburg, KS 66762;2020-07-17;2020-10-09;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.97Q.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5552120;GT350®;Delivered;YZ;SLB;Tubbs & Sons Ford Sales, Inc.;810 South Range Colby, KS 67701;2020-06-02;2020-10-07;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5552121;GT350®;Delivered;G1;SLB;Loveland Ford Lincoln, Inc.;999 E Eisenhower Blvd. Loveland, CO 80537;2020-07-10;2020-10-05;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5552122;GT350®;Delivered;N4;85E;Korf Motors;520 East Chestnut Street Sterling, CO 80751;2020-06-23;2020-10-06;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.97Q.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5552123;GT350®;Awaiting Shipment;N4;85E;Western Slope Ford;2264 Hwy 6 & 50 Grand Junction, CO 81505;2020-05-30;2020-10-07;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5552124;GT350®;Awaiting Shipment;N4;85E;Middlekauff Ford;1243 Blue Lakes Blvd North Twin Falls, ID 83301;2020-07-16;2020-10-07;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5552125;GT350®;Awaiting Shipment;YZ;85K;Freeway Ford;9700 Lyndale Ave South Minneapolis, MN 55420;2020-07-08;2020-10-08;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5552126;GT350®;Awaiting Shipment;PQ;85L;North Country Ford;10401 Woodcrest Drive NW Coon Rapids, MN 55433;2020-07-10;2020-10-09;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5552127;GT350®;Delivered;D4;85K;Prairie Motors, Inc.;224 Main St  Box 100 Stanley, ND 58784;2020-07-10;2020-09-15;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5552128;GT350®;Delivered;N4;85E;Red Rock Ford, Inc.;410 32nd Avenue West Williston, ND 58801;2020-07-01;2020-09-21;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5552129;GT350R;Shipped from Plant;N4;85E;West Herr Ford of Amherst;2600 Millersport Highway Getzville, NY 14068;2020-07-24;2020-08-13;SLB.RWD.99Z.90L.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.97Q.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ0L5552130;GT350®;In Transit;G1;SLB;;;2020-07-20;2020-09-14;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5552131;GT350®;Awaiting Shipment;N4;85E;;;2020-05-27;2020-09-14;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5552132;GT350R;Delivered;CA;SLB;Smith Ford;412 East Motel Drive Lordsburg, NM 88045;2020-07-21;2020-09-17;SLB.94B.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.SSR.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.ANT.457.60M.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ6L5552133;GT350®;Delivered;N4;85E;Cornerstone Ford;17219 Highway 10 NW Elk River, MN 55330;2020-07-30;2020-10-02;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
