1FA6P8JZ9L5551400;GT350®;Final Delivered;F9;85K;Shults Ford South;900 Regis Avenue Pittsburgh, PA 15236;2020-02-07;2020-07-10;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5551401;GT350®;Final Delivered;CA;85K;Mathews Ford Sandusky, Inc.;610 East Perkins Avenue Sandusky, OH 44870;2019-08-08;2020-07-08;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5551402;GT350®;Final Delivered;N4;85E;Mastel Ford;1674 East State Road Olean, NY 14760;2020-01-27;2020-07-06;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.97Q.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5551403;GT350®;Final Delivered;N4;85E;Liberty Ford Aurora;900 N. Aurora Rd Aurora, OH 44202;2019-08-20;2020-07-09;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5551404;GT350®;Final Delivered;N4;85E;Liberty Ford Southwest, Inc.;6600 Pearl Road Parma Heights, OH 44130;2019-08-20;2020-07-06;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5551405;GT350®;Received;G1;85L;Jenkins Ford, Inc.;#1 Billingsley Drive Buckhannon, WV 26201;2020-02-05;2020-07-06;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5551406;GT350R;Final Delivered;YZ;856;Oxmoor Ford;100 Oxmoor Lane Louisville, KY 40222;2020-02-11;2020-07-21;SLB.94B.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ1L5551407;GT350®;Final Delivered;G1;SLB;Paul Miller Ford, Inc.;975 East New Circle Road Lexington, KY 40505;2020-02-11;2020-06-30;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5551408;GT350®;Final Delivered;YZ;85M;Don Wood Ford;2065 East State Street Athens, OH 45701;2020-02-13;2020-07-08;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5551409;GT350®;Final Delivered;N4;85E;Haag Ford Sales, Inc.;405 EADS Parkway East Lawrenceburg, IN 47025;2020-02-14;2020-07-07;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.19B.50B.ANT.457.97Q.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5551410;GT350®;Final Delivered;G1;SLB;Bob Thomas Ford;310 W. Coliseum Blvd Fort Wayne, IN 46805;2019-12-06;2020-06-18;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5551411;GT350®;Final Delivered;FM;85L;Terry Henricks Ford;904 Stryker Street Archbold, OH 43502;2020-02-06;2020-07-02;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5551412;GT350®;Final Delivered;CA;SLB;Derrow Shirkey Ford Lincoln;1248 East Main Street Montpelier, OH 43543;2020-02-10;2020-07-02;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5551413;GT350®;Final Delivered;N4;85E;Tri Motor Sales, Inc.;1430 Rt 19 South Oak Harbor, OH 43449;2020-01-02;2020-07-07;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5551414;GT350R;Final Delivered;N4;85E;Hines Park Ford, Inc.;56558 Pontiac Trail New Hudson, MI 48165;2019-12-23;2020-07-21;SLB.RWD.99Z.90L.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.97Q.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ0L5551415;GT350®;Cancelled;N4;85E;Northgate Ford, Inc.;3600 Pine Grove Ave. Port Huron, MI 48060;2020-02-11;;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.97Q.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
