1FA6P8JZ5L5550602;GT350®;Delivered;D4;85K;Christie Motors Inc;101 9th Avenue E Langdon, ND 58249;2019-08-23;2019-10-31;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5550603;GT350®;Delivered;CA;85K;Kimber Creek Ford;2654 State 371 SW Pine River, MN 56474;2019-09-06;2019-11-01;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550604;GT350®;Delivered;FM;SLB;Cornerstone Ford;17219 Highway 10 NW Elk River, MN 55330;2019-09-06;2019-10-25;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5550611;GT350®;Delivered;L6;85L;James Ford Inc;100 Seymour St Half Moon Bay, CA 94019;2019-09-06;2019-11-04;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5550614;GT350®;Delivered;FM;SLB;Lithia Ford of Klamath Falls;2833 Washburn Way Klamath Falls, OR 97603;2019-09-10;2019-10-28;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550618;GT350®;Delivered;FM;85K;Gus Johnson Ford;8300 East Sprague Spokane, WA 99212;2019-09-05;2019-10-31;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5550619;GT350®;Delivered;D4;85K;Joe Hall Ford;1617 21st Street Lewiston, ID 83501;2019-09-09;2019-11-04;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5550620;GT350®;Delivered;YZ;85M;Newberg Ford;3900 Portland Road Newberg, OR 97132;2019-09-10;2019-10-30;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5550623;GT350®;Delivered;JS;85K;Quirk Ford;540 Southern Artery Quincy, MA 02169;2019-09-13;2019-11-04;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550635;GT350®;Delivered;FM;85K;Golf Mill Motor Sales, Inc.;9401 N. Milwaukee Ave. Niles, IL 60714;2019-09-05;2019-11-26;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5550637;GT350®;Delivered;FM;85K;Friendly Ford, Inc.;333 E Irving Park Rd Roselle, IL 60172;2019-09-06;2019-11-05;SLB.RWD.99Z.64S.SSR.17F.L59.SED.574.WCC.19B.ANT.457.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5550639;GT350®;Delivered;CA;85L;Langlade Ford;2530 Neva Rd Antigo, WI 54409;2019-09-09;2019-11-05;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5550640;GT350®;Delivered;YZ;85M;Gordie Boucher Ford of Thiensville;121 North Main Thiensville, WI 53092;2019-09-09;2019-11-25;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5550641;GT350®;Delivered;YZ;SLB;Bergstrom Ford of Oshkosh, Inc.;3355 Jackson Street Oshkosh, WI 54901;2019-09-10;2019-11-07;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5550644;GT350®;Delivered;E7;SLB;Hallada Motors, Inc.;306 E. Leffler St Dodgeville, WI 53533;2019-08-17;2019-11-25;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5550645;GT350®;Delivered;F9;85K;Maritime Ford;1305 Franklin Street Manitowoc, WI 54220;2019-09-10;2019-11-26;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5550646;GT350®;Delivered;L6;85K;Anderson Ford Inc;124 S Sangamon Ave Gibson City, IL 60936;2019-07-19;2019-11-27;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550649;GT350®;Delivered;YZ;85M;Wable Ford, Inc.;820 Chelsea St Sistersville, WV 26175;2019-08-21;2019-11-05;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
