1FA6P8JZ6L5551600;GT350®;Delivered;L6;SLB;Schrage Brothers, Inc.;139 Fond Du Lac St Mount Calvary, WI 53057;2020-02-07;2020-06-17;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5551601;GT350®;Delivered;J7;SLB;Van Horn Ford Lomira;700 East Avenue Lomira, WI 53048;2020-03-06;2020-07-10;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5551602;GT350®;Delivered;L6;85L;Anderson's Rock River Ford;224 N. Alpine Road Rockford, IL 61107;2020-03-02;2020-07-22;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5551603;GT350®;Delivered;G1;SLB;Prescott Brothers Ford, Inc.;620 South 7th Rochelle, IL 61068;2020-03-09;2020-07-06;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5551604;GT350®;Delivered;N4;85E;Victory Ford, Inc.;30584 Olde Hawkeye Rd Dyersville, IA 52040;2020-01-13;2020-07-28;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5551605;GT350®;Delivered;N4;85E;Summit Ford, LLC;100 Summit Drive Beaver Dam, WI 53916;2020-03-04;2020-07-22;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.97Q.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5551606;GT350®;Delivered;JS;85K;Wagler Motor Co., Inc;308 N. Main St. Sigourney, IA 52591;2020-03-03;2020-07-24;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5551607;GT350®;Delivered;N4;85E;Bill Colwell Ford, Inc.;238 Waterloo Road Hudson, IA 50643;2020-02-11;2020-06-19;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5551608;GT350®;Delivered;D4;85K;Lynch Ford-Mt. Vernon, Inc.;410 Business 30 SW Mount Vernon, IA 52314;2020-03-09;2020-07-23;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5551609;GT350®;Delivered;N4;85E;Junge Ford North Liberty;525 North Madison Avenue North Liberty, IA 52317;2019-12-23;2020-07-20;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
