1FA6P8JZ5L5550700;GT350®;Cancelled;YZ;85M;JPS Ford;224 Gap Farms Road Arcadia, LA 71001;2019-07-08;;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5550706;GT350®;Delivered;JS;85K;Advantage Ford;1031 Central Ave. Duarte, CA 91010;2019-09-17;2019-12-02;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5550708;GT350®;Delivered;D4;85K;Alexander Ford;801 E 32nd Street Yuma, AZ 85365;2019-09-19;2019-12-04;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5550709;GT350®;Delivered;N4;85E;; ,  ;2019-09-03;2019-12-09;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.97Q.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5550711;GT350®;Delivered;CA;SLB;Otis Ford, Inc.;Montauk Highway Quogue, NY 11959;2019-09-06;2019-12-05;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5550717;GT350®;Delivered;J7;SLB;Thunder Basin Ford, LLC;1100 West 2nd Street Gillette, WY 82716;2019-10-03;2019-12-06;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5550720;GT350®;Delivered;G1;SLB;Danvers Motor Co Inc;106 Sylvan St Danvers, MA 01923;2019-10-21;2019-12-05;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5550721;GT350®;Delivered;D4;SLB;Heritage Ford;1600 Shelburne Rd South Burlington, VT 05403;2019-10-21;2019-12-04;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5550722;GT350®;Delivered;L6;SLB;Hampton Ford Inc;177 Lafayette Road North Hampton, NH 03862;2019-10-10;2019-12-02;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5550723;GT350®;Delivered;JS;85K;Paducah Ford, Inc.;3476 Park Avenue Paducah, KY 42001;2019-07-12;2019-12-03;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5550724;GT350®;Delivered;YZ;85M;Grinwald Ford, Inc.;101 Hwy. 16 Frontage Road Watertown, WI 53094;2019-09-19;2019-12-02;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5550726;GT350®;Delivered;FM;85K;Robberson Ford;2100 N. E. Third St Bend, OR 97701;2019-09-23;2019-12-06;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5550729;GT350®;Delivered;J7;85K;Scarff Ford;501 Auburn Way North Auburn, WA 98002;2019-07-21;2019-12-05;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550733;GT350R;Delivered;D4;SLB;Sam Pack's Five Star Ford;1635 I-35 East Carrollton, TX 75006;2019-11-20;2020-01-24;SLB.94B.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ4L5550736;GT350®;Delivered;L6;85L;;;2019-11-12;2020-02-10;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5550737;GT350®;Delivered;YZ;SLB;York Ford Inc;1481 Broadway Saugus, MA 01906;2019-11-26;2020-02-07;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5550739;GT350®;Delivered;YZ;85K;Jack Madden Ford Sales Inc;825 Providence Norwood, MA 02062;2019-11-20;2020-02-03;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5550740;GT350®;Delivered;G1;SLB;Yankee Ford;165 Waterman Drive South Portland, ME 04106;2019-11-05;2020-02-06;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5550741;GT350®;Delivered;L6;85L;Tasca Ford;250 Webster Square Road Berlin, CT 06037;2019-12-05;2020-02-05;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
