1FA6P8JZ5L5550101;GT350®;Delivered;G1;85L;Louisburg Ford Sales, Inc.;111 Fairlane Drive Louisburg, KS 66053;2019-07-17;2019-09-23;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550120;GT350®;Delivered;YZ;SLB;Jim Fugate Ford Inc;526 Roosevelt Ave Enumclaw, WA 98022;2019-07-15;2019-09-26;SLB.RWD.99Z.64S.SSR.17F.L59.SED.574.WCC.19B.ANT.457.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5550121;GT350®;Delivered;G1;85L;Lamoille Valley Ford, Inc.;222 Vermont, Route 15 West Hardwick, VT 05843;2019-07-26;2019-09-19;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5550124;GT350®;Delivered;G1;SLB;Huntington Ford;333 West Jericho Turnpike Huntington, NY 11743;2019-07-11;2019-09-18;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5550127;GT350®;Delivered;FM;85K;Dana Ford;266 West Service Road Staten Island, NY 10314;2019-07-15;2019-09-23;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5550128;GT350®;Delivered;G1;SLB;Family Ford, Inc.;Route 183 Netcong, NJ 07857;2019-07-15;2019-09-26;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5550132;GT350R;Delivered;J7;856;Ted Russell Ford;8551 Kingston Pike Knoxville, TN 37919;2019-07-16;2019-09-18;SLB.94B.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ8L5550142;GT350®;Delivered;J7;85K;Norris Ford;901 Merritt Blvd Baltimore, MD 21222;2019-07-19;2019-09-30;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550148;GT350®;Delivered;YZ;85M;Sutton Ford Inc.;21315 Central Avenue Matteson, IL 60443;2019-07-16;2019-09-30;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5550150;GT350®;Delivered;F9;85K;Webb Ford, Inc.;9809 Indianapolis Highland, IN 46322;2019-07-11;2019-09-30;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5550153;GT350®;Delivered;J7;85K;Glacier Valley Ford, Inc.;1243 South Blvd. Baraboo, WI 53913;2019-07-02;2019-10-02;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5550155;GT350®;Delivered;YZ;SLB;Hawk Ford of St. Charles;2525 East Main Street Saint Charles, IL 60174;2019-07-09;2019-10-03;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
