1FA6P8JZ9L5552000;GT350®;Delivered;CA;85K;Ashland Ford;28715 US Hwy 2 Ashland, WI 54806;2019-08-02;2020-09-02;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5552001;GT350®;Delivered;L6;85L;Bob Lowth Ford, Inc.;3010 Bemidji Avenue Bemidji, MN 56601;2020-02-05;2020-08-31;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5552002;GT350®;Delivered;JS;85K;Putnam Ford, Inc.;3 Park Road Putnam, CT 06260;2020-03-16;2020-09-04;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5552003;GT350®;Delivered;G1;SLB;Whaling City Ford;475 Broad Street New London, CT 06320;2020-06-16;2020-09-08;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5552004;GT350®;Delivered;N4;85E;Joe Mahan Ford Inc;211 Memorial Drive Paris, TN 38242;2020-06-17;2020-09-01;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5552005;GT350®;Delivered;G1;85L;Superior Ford, Inc.;4303 Highway 19 Zachary, LA 70791;2020-06-17;2020-08-29;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5552006;GT350®;Delivered;N4;85E;Bud Shell Ford Inc;613 North State Route 25 Dexter, MO 63841;2020-07-06;2020-08-26;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5552007;GT350®;Delivered;N4;85E;Riser Harness Ford;2000 East Race Searcy, AR 72143;2020-06-17;2020-08-26;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5552008;GT350®;Delivered;YZ;85K;Fesler Auto Mall;1922 Highway 34 West Fairfield, IA 52556;2020-04-23;2020-09-18;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5552009;GT350®;Delivered;JS;SLB;Chuck Anderson Ford Inc;1910 W Jesse James Excelsior Springs, MO 64024;2020-07-01;2020-08-31;SLB.RWD.99Z.64S.SSR.17F.L59.SED.574.WCC.19B.ANT.457.67L.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5552010;GT350®;Delivered;G1;SLB;Dennis Sneed Ford;1046 S.W. Highway 169 Gower, MO 64454;2019-08-22;2020-09-02;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
