1FA6P8JZXL5551700;GT350®;Final Delivered;D4;SLB;Family Ford of Bluffton;970 N. Main Street Bluffton, IN 46714;2020-02-18;2020-06-11;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5551701;GT350®;Final Delivered;G1;SLB;Don Hattan Ford, Inc.;10004 SW Highway 54 Augusta, KS 67010;2020-03-06;2020-07-09;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5551702;GT350R;Scheduled to Day;J7;SLB;Phil Long Ford;1212 Motor City Drive Colorado Springs, CO 80905;2020-03-10;;SLB.94B.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.SSR.17F.L59.RAS.SED.574.WCC.13P.RSD.14L.67M.19B.SWR.ANT.457.60M.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ5L5551703;GT350®;Arrived RAIL;J7;85M;Mountain Home Auto Ranch;2800 American Legion Blvd. Mountain Home, ID 83647;2020-03-09;2020-07-17;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5551704;GT350®;Final Delivered;F9;SLB;Silver Creek Ford;920 South Main Hailey, ID 83333;2020-03-06;2020-07-08;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5551705;GT350®;Final Delivered;D4;SLB;Aitkin Motor Co;108 2nd Street Ne Aitkin, MN 56431;2020-02-21;2020-07-10;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5551706;GT350R;Scheduled to Day;G1;856;George Wall Ford;700 Shrewsbury Avenue Red Bank, NJ 07701;2020-03-11;;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ2L5551707;GT350®;Final Delivered;J7;SLB;Szott Ford;8800 E. Holly Road Holly, MI 48442;2020-03-11;2020-07-09;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5551708;GT350®;Final Delivered;G1;SLB;Lewis Ford of Hays;4450 Vine Street Hays, KS 67601;2020-03-12;2020-07-15;SLB.RWD.99Z.64S.SSR.17F.L59.SED.574.WCC.51H.PDS.19B.ANT.457.67L.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5551709;GT350®;Final Delivered;CA;SLB;Jim Click Ford of Sahuarita & Green Valley;1030 Duval Road Green Valley, AZ 85614;2020-03-11;2020-07-13;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5551710;GT350®;Final Delivered;G1;SLB;Ed Wittmeier Ford;2288 Forest Avenue Chico, CA 95928;2020-03-12;2020-07-14;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5551711;GT350®;Final Delivered;G1;85L;Tony Betten & Sons Ford, Inc.;3839 Plainfield NE Grand Rapids, MI 49525;2020-03-09;2020-06-18;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5551712;GT350®;Final Delivered;N4;85E;Suburban Ford, Inc.;37000 Highway 26 Sandy, OR 97055;2020-03-07;2020-06-17;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.97Q.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5551713;GT350®;Received;N4;85E;Danvers Motor Co Inc;106 Sylvan St Danvers, MA 01923;2020-01-30;2020-06-18;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.97Q.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5551714;GT350®;Passing Arrival;N4;85E;Prime Ford;857 Portland Road Saco, ME 04072;2020-02-29;2020-07-22;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
